usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000003,2025-11,6006.64,5152.84,85.79,73.98,2.26,30.71,9.97,2,5,1.93,0.8,18.0,EM_RISCO,0.9284,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000004,2025-11,2573.63,2601.72,101.09,42.24,8.85,33.23,12.32,5,10,45.2,0.84,30.0,EM_RISCO,0.8569,despesas_acima_da_renda|endividamento_alto|sem_reserva_adequada,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000005,2025-11,5019.76,2679.98,53.39,5.78,11.7,31.3,40.93,4,12,-23.61,13.58,95.0,SAUDAVEL,0.8818,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000006,2025-11,10971.76,9913.56,90.36,44.66,4.46,54.71,6.89,2,7,2.04,6.77,55.0,EM_OBSERVACAO,0.6243,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000007,2025-11,3271.77,2196.3,67.13,0.0,13.67,16.8,66.8,6,13,4.16,32.44,95.0,SAUDAVEL,0.8312,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000008,2025-11,6265.74,3313.29,52.88,21.68,18.11,52.98,47.02,2,6,6.14,23.22,91.0,SAUDAVEL,0.748,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000009,2025-11,2727.78,2502.99,91.76,36.53,7.76,97.45,2.55,3,4,28.47,0.69,46.0,EM_RISCO,0.6468,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000010,2025-11,8788.04,6140.98,69.88,5.04,17.6,29.46,22.45,2,10,0.46,12.69,100.0,SAUDAVEL,0.9034,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000011,2025-11,6959.83,4921.87,70.72,12.49,20.89,52.35,7.21,2,9,22.55,12.25,100.0,SAUDAVEL,0.9061,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000012,2025-11,3186.93,2587.11,81.18,16.04,7.65,44.11,4.92,2,5,-2.02,5.26,82.0,SAUDAVEL,0.6815,renda_comprometida|baixa_taxa_poupanca,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000013,2025-11,3066.89,2186.42,71.29,17.22,10.71,55.83,44.17,4,7,18.83,12.5,85.0,SAUDAVEL,0.7415,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000014,2025-11,2458.74,1391.58,56.6,21.34,11.79,50.1,36.37,3,9,-11.12,20.68,86.0,SAUDAVEL,0.718,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000015,2025-11,7301.81,6768.04,92.69,26.15,3.71,85.81,14.19,1,4,29.14,1.16,53.0,EM_OBSERVACAO,0.6097,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000016,2025-11,4242.94,3296.12,77.68,16.58,6.38,24.76,37.35,1,7,-8.09,5.21,72.0,EM_OBSERVACAO,0.559,renda_comprometida|baixa_taxa_poupanca|gastos_nao_essenciais_altos,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000017,2025-11,8980.58,6624.87,73.77,9.84,12.93,58.83,27.25,5,7,12.12,6.18,90.0,SAUDAVEL,0.756,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000018,2025-11,8173.7,7814.54,95.61,30.01,7.57,98.64,0.0,3,5,21.8,2.05,53.0,EM_OBSERVACAO,0.6107,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000019,2025-11,11348.24,5229.74,46.08,2.87,10.42,15.9,48.41,1,5,16.71,18.19,95.0,SAUDAVEL,0.813,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000020,2025-11,9506.25,11453.58,120.48,63.85,0.42,68.57,31.43,3,5,0.12,0.39,0.0,EM_RISCO,0.9597,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000021,2025-11,2578.41,1896.91,73.57,10.2,16.46,36.15,5.83,6,10,31.83,10.18,100.0,SAUDAVEL,0.9493,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000022,2025-11,2090.25,1743.47,83.41,41.13,9.94,54.26,32.72,5,11,-3.2,3.69,65.0,EM_OBSERVACAO,0.7144,renda_comprometida|endividamento_alto|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000023,2025-11,15485.79,14593.65,94.24,42.57,10.44,57.58,26.5,4,8,0.81,2.45,45.0,EM_RISCO,0.6793,renda_muito_comprometida|endividamento_alto|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000024,2025-11,3638.71,2246.61,61.74,7.16,10.88,23.96,67.86,1,5,-17.89,15.39,95.0,SAUDAVEL,0.8649,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000025,2025-11,3219.2,2165.76,67.28,12.78,21.66,37.18,27.06,4,13,29.93,15.02,100.0,SAUDAVEL,0.9795,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000026,2025-11,2077.49,1303.53,62.75,10.41,13.96,14.69,49.8,5,9,34.37,8.97,95.0,SAUDAVEL,0.8876,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000027,2025-11,1811.23,1405.49,77.6,26.0,9.7,49.53,45.25,3,11,-3.63,1.85,63.0,EM_OBSERVACAO,0.7764,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000028,2025-11,9036.62,8683.13,96.09,26.43,6.44,54.92,45.08,2,5,9.07,3.34,51.0,EM_OBSERVACAO,0.6543,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000029,2025-11,3122.46,2554.65,81.82,20.73,4.57,20.38,54.5,3,5,-39.06,6.27,68.0,EM_OBSERVACAO,0.6821,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000030,2025-11,7870.83,6568.6,83.46,41.74,4.65,73.25,0.0,4,8,2.22,3.01,62.0,EM_OBSERVACAO,0.7583,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000031,2025-11,3925.63,2961.89,75.45,41.91,5.95,85.17,14.83,5,7,-14.52,4.86,62.0,EM_OBSERVACAO,0.7305,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000032,2025-11,3353.22,3146.12,93.82,59.82,2.55,30.19,48.03,3,8,4.87,0.11,18.0,EM_RISCO,0.9362,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000033,2025-11,3980.85,3809.95,95.71,74.45,1.37,82.84,17.16,4,6,-25.83,0.09,18.0,EM_RISCO,0.9313,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000034,2025-11,6169.08,4028.06,65.29,14.27,16.93,44.49,15.05,3,13,-6.56,9.15,100.0,SAUDAVEL,0.9333,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000035,2025-11,6912.09,6074.06,87.88,29.42,9.73,63.24,33.8,4,8,12.59,1.64,56.0,EM_OBSERVACAO,0.6977,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000036,2025-11,4975.18,3753.41,75.44,11.97,12.96,72.87,18.02,4,9,9.24,13.14,95.0,SAUDAVEL,0.8812,renda_comprometida,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000037,2025-11,1843.86,1299.18,70.46,20.8,4.74,63.44,36.08,4,8,-20.05,3.1,63.0,EM_OBSERVACAO,0.7827,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000038,2025-11,4449.02,4599.81,103.39,59.88,3.33,74.64,8.89,3,8,-8.25,0.39,22.0,EM_RISCO,0.9197,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000039,2025-11,4851.61,3328.94,68.62,8.71,16.15,59.63,0.0,4,5,-1.65,11.03,100.0,SAUDAVEL,0.9265,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000040,2025-11,4076.35,2285.33,56.06,16.9,18.66,67.2,32.8,5,7,-9.42,15.26,100.0,SAUDAVEL,0.9343,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000041,2025-11,6709.05,5898.94,87.93,25.06,4.32,66.26,17.48,4,10,2.36,3.79,61.0,EM_OBSERVACAO,0.6895,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000042,2025-11,3360.06,2830.38,84.24,42.23,10.14,42.6,56.33,2,4,14.93,0.56,45.0,EM_RISCO,0.6605,renda_comprometida|endividamento_alto|sem_reserva_adequada|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000043,2025-11,4204.4,2448.85,58.24,25.56,12.53,54.53,3.95,2,5,11.48,13.95,96.0,SAUDAVEL,0.8235,endividamento_moderado,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000044,2025-11,3563.85,2895.24,81.24,32.66,7.68,57.85,16.05,3,11,-14.61,1.68,65.0,EM_OBSERVACAO,0.7143,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000045,2025-11,2373.9,1934.85,81.51,36.15,3.18,24.65,17.9,4,13,-0.87,6.16,78.0,SAUDAVEL,0.5713,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000046,2025-11,7068.18,8449.73,119.55,38.31,0.35,54.9,28.2,5,11,-0.24,1.13,28.0,EM_RISCO,0.8797,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000047,2025-11,4675.44,3336.35,71.36,21.79,4.97,93.53,4.0,6,9,3.01,0.66,58.0,EM_OBSERVACAO,0.667,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000048,2025-11,3060.34,2422.58,79.16,22.19,3.85,51.06,5.4,7,12,-6.76,4.35,73.0,EM_OBSERVACAO,0.6419,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000049,2025-11,9407.83,5416.92,57.58,17.77,19.81,45.83,41.8,4,9,24.33,9.97,100.0,SAUDAVEL,0.9621,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000050,2025-11,3854.95,1908.23,49.5,6.11,11.25,24.14,46.6,1,7,-24.43,21.19,95.0,SAUDAVEL,0.8959,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000051,2025-11,3958.66,3489.35,88.14,14.29,10.63,15.66,84.34,2,5,12.26,2.51,60.0,EM_OBSERVACAO,0.7258,renda_muito_comprometida|reserva_baixa|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000052,2025-11,3441.5,2361.54,68.62,21.97,13.22,32.36,33.26,1,4,3.54,14.16,91.0,SAUDAVEL,0.8008,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000053,2025-11,7795.13,4743.97,60.86,19.16,13.54,45.34,7.87,5,9,-13.91,6.95,100.0,SAUDAVEL,0.8894,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000054,2025-11,3161.54,3259.7,103.1,74.66,3.37,51.01,39.78,5,8,-1.23,1.09,9.0,EM_RISCO,0.9253,despesas_acima_da_renda|endividamento_muito_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000055,2025-11,5237.46,4088.32,78.06,33.9,9.52,54.49,43.81,3,7,-6.89,2.54,63.0,EM_OBSERVACAO,0.7278,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000056,2025-11,3865.43,3952.95,102.26,21.42,6.58,61.98,15.36,3,7,17.23,3.54,48.0,EM_RISCO,0.5763,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000057,2025-11,5476.02,4170.78,76.16,23.57,7.52,64.72,35.28,3,5,12.68,3.13,63.0,EM_OBSERVACAO,0.7712,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000058,2025-11,7147.8,7412.5,103.7,32.56,4.4,80.67,0.0,3,5,23.39,3.57,48.0,EM_RISCO,0.6013,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000059,2025-11,3283.35,1725.05,52.54,0.23,19.82,78.59,21.41,2,4,-30.73,6.89,100.0,SAUDAVEL,0.9476,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000060,2025-11,3906.12,3131.9,80.18,44.45,7.9,87.2,0.0,3,10,-10.08,4.46,62.0,EM_OBSERVACAO,0.7136,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000061,2025-11,1906.67,1238.37,64.95,25.06,10.07,21.13,72.61,4,11,-18.26,4.59,81.0,SAUDAVEL,0.6784,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000062,2025-11,8407.91,7807.37,92.86,38.06,3.47,54.99,45.01,1,5,-27.0,0.85,36.0,EM_RISCO,0.7707,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000063,2025-11,5345.9,5302.18,99.18,73.69,3.17,32.98,15.77,1,5,13.38,0.59,25.0,EM_RISCO,0.9335,renda_muito_comprometida|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000064,2025-11,7840.69,6460.81,82.4,29.59,10.32,27.05,51.06,4,11,-20.96,1.38,63.0,EM_OBSERVACAO,0.7379,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000065,2025-11,4819.41,4229.67,87.76,28.37,7.64,48.03,51.97,2,8,0.8,3.84,51.0,EM_OBSERVACAO,0.5532,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000066,2025-11,4394.99,2753.39,62.65,15.76,14.97,40.64,46.25,2,8,25.97,8.49,95.0,SAUDAVEL,0.9043,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000067,2025-11,4125.33,2579.16,62.52,3.97,13.85,31.12,45.2,3,7,-6.26,14.42,95.0,SAUDAVEL,0.7964,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000068,2025-11,2826.33,2607.49,92.26,31.14,4.03,51.85,20.34,3,7,9.79,3.34,61.0,EM_OBSERVACAO,0.7311,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000069,2025-11,6217.13,6336.8,101.92,16.58,6.1,24.9,66.56,3,6,35.82,4.81,47.0,EM_RISCO,0.6094,despesas_acima_da_renda|baixa_taxa_poupanca|gastos_nao_essenciais_altos,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000070,2025-11,14032.57,8495.16,60.54,15.63,18.23,32.26,67.74,1,4,-13.24,9.62,100.0,SAUDAVEL,0.9684,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000071,2025-11,5394.79,4910.08,91.02,37.29,6.5,75.32,21.05,3,5,-15.69,5.26,61.0,EM_OBSERVACAO,0.7206,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000072,2025-11,5013.1,4236.35,84.51,27.93,4.87,54.64,16.63,3,7,-5.8,5.23,73.0,EM_OBSERVACAO,0.6169,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000073,2025-11,6362.75,5458.88,85.79,32.32,9.52,60.45,25.3,3,8,34.76,3.4,64.0,EM_OBSERVACAO,0.6993,renda_muito_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000074,2025-11,7625.8,8351.33,109.51,46.27,0.93,59.44,40.56,3,5,2.44,0.49,5.0,EM_RISCO,0.955,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000075,2025-11,5638.42,4735.86,83.99,45.18,8.2,45.34,49.63,3,7,-1.99,2.84,52.0,EM_OBSERVACAO,0.5968,renda_comprometida|endividamento_alto|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000076,2025-11,18030.11,13985.7,77.57,31.5,3.25,36.28,63.72,3,5,-1.15,1.42,55.0,EM_OBSERVACAO,0.6286,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000077,2025-11,12565.24,11561.59,92.01,65.02,2.28,63.51,25.76,3,9,3.74,0.69,13.0,EM_RISCO,0.9152,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000078,2025-11,4860.07,4581.29,94.26,41.18,3.23,49.71,10.54,2,9,10.3,0.59,35.0,EM_RISCO,0.7783,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000079,2025-11,4992.77,3140.08,62.89,28.83,10.08,50.89,39.95,2,6,3.72,15.07,86.0,SAUDAVEL,0.715,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000080,2025-11,1957.32,1648.16,84.2,40.5,3.33,46.43,53.57,1,4,27.31,5.87,52.0,EM_OBSERVACAO,0.6091,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000081,2025-11,8538.51,5954.85,69.74,0.0,14.22,41.01,31.94,3,11,5.14,13.18,100.0,SAUDAVEL,0.924,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000082,2025-11,5399.53,4839.16,89.62,35.58,4.7,76.16,0.0,2,5,14.04,2.33,53.0,EM_OBSERVACAO,0.6359,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000083,2025-11,1367.69,1432.49,104.74,43.21,0.75,40.66,47.72,3,6,-10.17,0.15,5.0,EM_RISCO,0.8954,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000084,2025-11,2459.23,2642.5,107.45,38.18,0.72,96.42,3.58,2,5,5.49,0.44,26.0,EM_RISCO,0.9267,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000085,2025-11,13727.83,9727.16,70.86,42.46,4.98,83.67,0.0,5,5,-22.3,2.68,54.0,EM_OBSERVACAO,0.6415,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000086,2025-11,5463.28,4172.76,76.38,34.31,4.89,46.82,8.52,4,7,-29.26,3.29,73.0,EM_OBSERVACAO,0.6065,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000087,2025-11,11826.48,10351.65,87.53,36.0,4.92,40.59,14.13,5,9,-7.77,1.79,53.0,EM_OBSERVACAO,0.6179,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000088,2025-11,1487.01,1445.5,97.21,28.14,5.72,39.56,34.84,2,10,20.38,3.32,56.0,EM_OBSERVACAO,0.6484,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000089,2025-11,5827.65,4212.47,72.28,59.69,2.39,55.05,0.0,1,6,-19.16,0.44,40.0,EM_RISCO,0.7277,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000090,2025-11,3854.44,4183.24,108.53,76.79,1.12,43.79,38.34,7,10,-5.21,0.67,0.0,EM_RISCO,0.9607,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000091,2025-11,4741.84,5856.88,123.51,43.69,2.63,88.89,11.11,3,5,33.62,0.47,15.0,EM_RISCO,0.9255,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000092,2025-11,3079.64,2640.89,85.75,41.62,8.16,32.66,19.65,3,9,-23.58,1.67,50.0,EM_OBSERVACAO,0.6085,renda_muito_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000093,2025-11,6963.27,4535.59,65.14,0.18,18.64,49.55,36.57,4,5,-5.13,8.62,100.0,SAUDAVEL,0.8945,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000094,2025-11,4436.27,4424.79,99.74,67.76,1.59,24.77,16.9,3,8,6.21,0.41,18.0,EM_RISCO,0.9241,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
